Domain Name,Domain Type,Agency,City,State
reichshof.de,City,Non-Federal Agency,Reichshof,NW
reichsthal.de,City,Non-Federal Agency,Reichsthal,RP
reidenhausen.de,City,Non-Federal Agency,Reidenhausen,RP
reiferscheid-westerwald.de,City,Non-Federal Agency,Reiferscheid,RP
reifferscheid-hocheifel.de,City,Non-Federal Agency,Reifferscheid,RP
reiff-net.de,City,Non-Federal Agency,Reiff,RP
reilingen.de,City,Non-Federal Agency,Reilingen,BW
reil-mosel.de,City,Non-Federal Agency,Reil,RP
reimlingen.de,City,Non-Federal Agency,Reimlingen,BY
reinbek.de,City,Non-Federal Agency,Reinbek,SH
reinfeld.de,City,Non-Federal Agency,Reinfeld,SH
reinhardshagen.de,City,Non-Federal Agency,Reinhardshagen,HE
reinhardtsdorf-schoena.de,City,Non-Federal Agency,Reinhardtsdorf-Schöna,SN
reinheim.de,City,Non-Federal Agency,Reinheim,HE
reinsbuettel.de,City,Non-Federal Agency,Reinsbüttel,SH
reinsdorf.de,City,Non-Federal Agency,Reinsdorf,SN
reinsfeld.de,City,Non-Federal Agency,Reinsfeld,RP
reipeldingen.de,City,Non-Federal Agency,Reipeldingen,RP
reipoltskirchen.de,City,Non-Federal Agency,Reipoltskirchen,RP
reisbach.de,City,Non-Federal Agency,Reisbach,BY
reischach.de,City,Non-Federal Agency,Reischach,BY
reken.de,City,Non-Federal Agency,Reken,NW
rellingen.de,City,Non-Federal Agency,Rellingen,SH
remagen.de,City,Non-Federal Agency,Remagen,RP
remchingen.de,City,Non-Federal Agency,Remchingen,BW
remda-teichel.de,City,Non-Federal Agency,Remda-Teichel,TH
remlingen.de,City,Non-Federal Agency,Remlingen,BY
remmels.de,City,Non-Federal Agency,Remmels,SH
remptendorf.de,City,Non-Federal Agency,Remptendorf,TH
remscheid.de,City,Non-Federal Agency,Remscheid,NW
remseck.de,City,Non-Federal Agency,Remseck am Neckar,BW
remshalden.de,City,Non-Federal Agency,Remshalden,BW
rendsburg.de,City,Non-Federal Agency,Rendsburg,SH
rengsdorf.de,City,Non-Federal Agency,Rüscheid,RP
renkenberge.de,City,Non-Federal Agency,Renkenberge,NI
rennerod.de,City,Non-Federal Agency,Waldmühlen,RP
rennertshofen.de,City,Non-Federal Agency,Rennertshofen,BY
renningen.de,City,Non-Federal Agency,Renningen,BW
renquishausen.de,City,Non-Federal Agency,Renquishausen,BW
rentweinsdorf.de,City,Non-Federal Agency,Rentweinsdorf,BY
reppenstedt.de,City,Non-Federal Agency,Reppenstedt,NI
rerik.de,City,Non-Federal Agency,Rerik,MV
rethem.de,City,Non-Federal Agency,Rethem (Aller),NI
rethem.net,City,Non-Federal Agency,Frankenfeld,NI
retschow.de,City,Non-Federal Agency,Retschow,MV
rettenbach-am-auerberg.de,City,Non-Federal Agency,Rettenbach am Auerberg,BY
rettenbach.de,City,Non-Federal Agency,Rettenbach,BY
rettenberg.de,City,Non-Federal Agency,Rettenberg,BY
rettersen.de,City,Non-Federal Agency,Rettersen,RP
rettershain.de,City,Non-Federal Agency,Rettershain,RP
rettert.de,City,Non-Federal Agency,Rettert,RP
retzstadt.de,City,Non-Federal Agency,Retzstadt,BY
reussenkoege.de,City,Non-Federal Agency,Reußenköge,SH
reut.de,City,Non-Federal Agency,Reut,BY
reute.de,City,Non-Federal Agency,Reute,BW
reuth-b-erb.de,City,Non-Federal Agency,Reuth bei Erbendorf,BY
reuth-vogtland.de,City,Non-Federal Agency,Reuth,SN
reutlingen.de,City,Non-Federal Agency,Reutlingen,BW
rhauderfehn.de,City,Non-Federal Agency,Rhauderfehn,NI
rhaunen.de,City,Non-Federal Agency,Rhaunen,RP
rheda-wiedenbrueck.de,City,Non-Federal Agency,Rheda-Wiedenbrück,NW
rhede.de,City,Non-Federal Agency,Rhede,NW
rhede-ems.de,City,Non-Federal Agency,Rhede (Ems),NI
rheinau.de,City,Non-Federal Agency,Rheinau,BW
rheinbach.de,City,Non-Federal Agency,Rheinbach,NW
rheinberg.de,City,Non-Federal Agency,Rheinberg,NW
rheinboellen.info,City,Non-Federal Agency,Rheinböllen,RP
rheinbreitbach.eu,City,Non-Federal Agency,Rheinbreitbach,RP
rheinbrohl.de,City,Non-Federal Agency,Rheinbrohl,RP
rheine.de,City,Non-Federal Agency,Rheine,NW
rheinfelden-baden.de,City,Non-Federal Agency,Rheinfelden (Baden),BW
rheinhausen.de,City,Non-Federal Agency,Rheinhausen,BW
rheinmuenster.de,City,Non-Federal Agency,Rheinmünster,BW
rheinsberg.de,City,Non-Federal Agency,Rheinsberg,BB
rheinstetten.de,City,Non-Federal Agency,Rheinstetten,BW
rheinzabern.de,City,Non-Federal Agency,Rheinzabern,RP
rhens.welterbe-mittelrhein.de,City,Non-Federal Agency,Rhens,RP
rheurdt.de,City,Non-Federal Agency,Rheurdt,NW
rhinow.de,City,Non-Federal Agency,Kleßen-Görne,BB
rhodt.de,City,Non-Federal Agency,Rhodt unter Rietburg,RP
rhoen-saale.net,City,Non-Federal Agency,Stockheim,BY
ribbesbuettel.de,City,Non-Federal Agency,Ribbesbüttel,NI
ribnitz-damgarten.de,City,Non-Federal Agency,Semlow,MV
rickenbach.de,City,Non-Federal Agency,Rickenbach,BW
riedbach.de,City,Non-Federal Agency,Riedbach,BY
riedenberg.rhoen-saale.net,City,Non-Federal Agency,Riedenberg,BY
riedenburg.de,City,Non-Federal Agency,Riedenburg,BY
rieden.com,City,Non-Federal Agency,Rieden,BY
rieden.de,City,Non-Federal Agency,Rieden am Forggensee,BY
rieden-eifel.de,City,Non-Federal Agency,Rieden,RP
riedenheim.de,City,Non-Federal Agency,Riedenheim,BY
rieden-zellerberg.de,City,Non-Federal Agency,Rieden,BY
riederich.de,City,Non-Federal Agency,Riederich,BW
riedering.de,City,Non-Federal Agency,Riedering,BY
riedhausen.de,City,Non-Federal Agency,Riedhausen,BW
riedlingen.de,City,Non-Federal Agency,Riedlingen,BW
riedstadt.de,City,Non-Federal Agency,Riedstadt,HE
riegelsberg.eu,City,Non-Federal Agency,Riegelsberg,SL
riegenroth.de,City,Non-Federal Agency,Riegenroth,RP
riegsee.de,City,Non-Federal Agency,Riegsee,BY
rielasingen-worblingen.de,City,Non-Federal Agency,Rielasingen-Worblingen,BW
rieneck.de,City,Non-Federal Agency,Rieneck,BY
riesa.de,City,Non-Federal Agency,Riesa,SN
riesbuerg.de,City,Non-Federal Agency,Riesbürg,BW
rieseby.de,City,Non-Federal Agency,Rieseby,SH
rieste.de,City,Non-Federal Agency,Rieste,NI
riesweiler.de,City,Non-Federal Agency,Riesweiler,RP
rietberg.de,City,Non-Federal Agency,Rietberg,NW
rietheim-weilheim.de,City,Non-Federal Agency,Rietheim-Weilheim,BW
riethgen.de,City,Non-Federal Agency,Riethgen,TH
riethnordhausen.de,City,Non-Federal Agency,Riethnordhausen,TH
rietschen-online.de,City,Non-Federal Agency,Rietschen,SN
rietz-neuendorf.de,City,Non-Federal Agency,Rietz-Neuendorf,BB
rimbach-odw.de,City,Non-Federal Agency,Rimbach,HE
rimpar.de,City,Non-Federal Agency,Rimpar,BY
rimsberg.de,City,Non-Federal Agency,Rimsberg,RP
rimsting.de,City,Non-Federal Agency,Rimsting,BY
rinchnach.de,City,Non-Federal Agency,Rinchnach,BY
ringelai.de,City,Non-Federal Agency,Ringelai,BY
ringgau.de,City,Non-Federal Agency,Ringgau,HE
ringleben.net,City,Non-Federal Agency,Ringleben,TH
ringsheim.de,City,Non-Federal Agency,Ringsheim,BW
rinnthal.de,City,Non-Federal Agency,Rinnthal,RP
rinteln.de,City,Non-Federal Agency,Rinteln,NI
rinzenberg.de,City,Non-Federal Agency,Rinzenberg,RP
riol.de,City,Non-Federal Agency,Riol,RP
risum-lindholm.de,City,Non-Federal Agency,Risum-Lindholm,SH
ritterhude.de,City,Non-Federal Agency,Ritterhude,NI
rittersdorf.info,City,Non-Federal Agency,Rittersdorf,TH
rivenich.de,City,Non-Federal Agency,Rivenich,RP
riveris.de,City,Non-Federal Agency,Riveris,RP
rochlitz.de,City,Non-Federal Agency,Rochlitz,SN
rockenberg.de,City,Non-Federal Agency,Rockenberg,HE
rockenhausen.de,City,Non-Federal Agency,Bisterschied,RP
rockeskyll.de,City,Non-Federal Agency,Rockeskyll,RP
rockstedt.de,City,Non-Federal Agency,Rockstedt,TH
rodeberg.de,City,Non-Federal Agency,Rodeberg,TH
rodenbach.de,City,Non-Federal Agency,Rodenbach,HE
rodenberg.de,City,Non-Federal Agency,Lauenau,NI
roden.de,City,Non-Federal Agency,Roden,BY
rodewisch.de,City,Non-Federal Agency,Rodewisch,SN
rodgau.de,City,Non-Federal Agency,Rodgau,HE
roding.de,City,Non-Federal Agency,Roding,BY
roeckingen.de,City,Non-Federal Agency,Röckingen,BY
roedelmaier.de,City,Non-Federal Agency,Rödelmaier,BY
roedelsee.de,City,Non-Federal Agency,Rödelsee,BY
roedental.de,City,Non-Federal Agency,Rödental,BY
roederaue.de,City,Non-Federal Agency,Röderaue,SN
roedermark.de,City,Non-Federal Agency,Rödermark,HE
roedersheim-gronau.de,City,Non-Federal Agency,Rödersheim-Gronau,RP
roedinghausen.de,City,Non-Federal Agency,Rödinghausen,NW
roefingen-rosshaupten.de,City,Non-Federal Agency,Röfingen,BY
roegling.de,City,Non-Federal Agency,Rögling,BY
roehrmoos.de,City,Non-Federal Agency,Röhrmoos,BY
roehrnbach.de,City,Non-Federal Agency,Röhrnbach,BY
roellbach.de,City,Non-Federal Agency,Röllbach,BY
roemerberg.de,City,Non-Federal Agency,Römerberg,RP
roemerstein.de,City,Non-Federal Agency,Römerstein,BW
roes-eifel.de,City,Non-Federal Agency,Roes,RP
roeslau.de,City,Non-Federal Agency,Röslau,BY
roesrath.de,City,Non-Federal Agency,Rösrath,NW
roetgen.de,City,Non-Federal Agency,Roetgen,NW
roetgesbuettel-info.de,City,Non-Federal Agency,Rötgesbüttel,NI
roetha.de,City,Non-Federal Agency,Rötha,SN
roethenbach.de,City,Non-Federal Agency,Röthenbach an der Pegnitz,BY
roethlein.de,City,Non-Federal Agency,Röthlein,BY
roetsweiler-nockenthal.de,City,Non-Federal Agency,Rötsweiler-Nockenthal,RP
roettenbach.de,City,Non-Federal Agency,Röttenbach,BY
roettenbach-erh.de,City,Non-Federal Agency,Röttenbach,BY
roettingen.de,City,Non-Federal Agency,Röttingen,BY
roetz.de,City,Non-Federal Agency,Rötz,BY
rogaetz.de,City,Non-Federal Agency,Rogätz,ST
roggenburg.de,City,Non-Federal Agency,Roggenburg,BY
rohrbach-ilm.de,City,Non-Federal Agency,Rohrbach,BY
rohrbach-nahe.de,City,Non-Federal Agency,Rohrbach,RP
rohrbach-pfalz.de,City,Non-Federal Agency,Rohrbach,RP
rohrbach-schwarzatal.de,City,Non-Federal Agency,Rohrbach,TH
rohrberg-eichsfeld.de,City,Non-Federal Agency,Rohrberg,TH
rohrdorf.de,City,Non-Federal Agency,Rohrdorf,BY
rohrenfels.de,City,Non-Federal Agency,Rohrenfels,BY
rohr-mfr.de,City,Non-Federal Agency,Rohr,BY
roigheim.de,City,Non-Federal Agency,Roigheim,BW
roklum.de,City,Non-Federal Agency,Roklum,NI
rommerskirchen.de,City,Non-Federal Agency,Rommerskirchen,NW
romrod.de,City,Non-Federal Agency,Romrod,HE
ronneburg.de,City,Non-Federal Agency,Ronneburg,TH
ronneburg.eu,City,Non-Federal Agency,Ronneburg,HE
ronnenberg.de,City,Non-Federal Agency,Ronnenberg,NI
ronsberg.de,City,Non-Federal Agency,Ronsberg,BY
ronshausen.de,City,Non-Federal Agency,Ronshausen,HE
rorodt.de,City,Non-Federal Agency,Rorodt,RP
rosa-georgenzell.de,City,Non-Federal Agency,Rosa,TH
rosbach-hessen.de,City,Non-Federal Agency,Rosbach vor der Höhe,HE
roschbach.de,City,Non-Federal Agency,Roschbach,RP
roscheid.com,City,Non-Federal Agency,Roscheid,RP
rosdorf.de,City,Non-Federal Agency,Rosdorf,NI
rosenbach.de,City,Non-Federal Agency,Rosenbach/Vogtl.,SN
rosenberg-baden.de,City,Non-Federal Agency,Rosenberg,BW
rosendahl.de,City,Non-Federal Agency,Rosendahl,NW
rosenfeld.de,City,Non-Federal Agency,Rosenfeld,BW
rosengarten.de,City,Non-Federal Agency,Rosengarten,BW
rosenheim.de,City,Non-Federal Agency,Rosenheim,BY
rosenthal-bielatal.de,City,Non-Federal Agency,Rosenthal-Bielatal,SN
rosenthaler.de,City,Non-Federal Agency,Rosenthal,HE
rositz.de,City,Non-Federal Agency,Lödla,TH
rossbach-wied.de,City,Non-Federal Agency,Roßbach,RP
rossdorf.de,City,Non-Federal Agency,Roßdorf,HE
rossdorf-rhoen.de,City,Non-Federal Agency,Roßdorf,TH
rosshaupten.de,City,Non-Federal Agency,Roßhaupten,BY
rosstal.de,City,Non-Federal Agency,Roßtal,BY
rosswein.de,City,Non-Federal Agency,Roßwein,SN
rostock.de,City,Non-Federal Agency,Rostock,MV
rotamsee.de,City,Non-Federal Agency,Rot am See,BW
rot.de,City,Non-Federal Agency,Rot an der Rot,BW
rotenburg.de,City,Non-Federal Agency,Rotenburg an der Fulda,HE
rotenburg-wuemme.de,City,Non-Federal Agency,Rotenburg (Wümme),NI
rotenhain.de,City,Non-Federal Agency,Rotenhain,RP
rothemuehl.de,City,Non-Federal Agency,Rothemühl,MV
rothenberg-odw.eu,City,Non-Federal Agency,Rothenberg,HE
rothenbuch.de,City,Non-Federal Agency,Rothenbuch,BY
rothenburg.de,City,Non-Federal Agency,Rothenburg ob der Tauber,BY
rothenburg-ol.de,City,Non-Federal Agency,Rothenburg/O.L.,SN
rothenfels.de,City,Non-Federal Agency,Rothenfels,BY
rothenstein-saale.de,City,Non-Federal Agency,Rothenstein,TH
roth-hunsrueck.de,City,Non-Federal Agency,Roth,RP
rottenacker.de,City,Non-Federal Agency,Rottenacker,BW
rottenbuch.de,City,Non-Federal Agency,Rottenbuch,BY
rottenburg.de,City,Non-Federal Agency,Rottenburg am Neckar,BW
rottenburg-laaber.de,City,Non-Federal Agency,Rottenburg an der Laaber,BY
rottendorf.eu,City,Non-Federal Agency,Rottendorf,BY
rotthalmuenster.de,City,Non-Federal Agency,Rotthalmünster,BY
rottinn.net,City,Non-Federal Agency,Rott am Inn,BY
rott-lech.de,City,Non-Federal Agency,Rott,BY
rottweil.de,City,Non-Federal Agency,Rottweil,BW
rott-westerwald.de,City,Non-Federal Agency,Rott,RP
roxheim.de,City,Non-Federal Agency,Roxheim,RP
rudelzhausen.org,City,Non-Federal Agency,Rudelzhausen,BY
ruderatshofen.de,City,Non-Federal Agency,Ruderatshofen,BY
rudersberg.de,City,Non-Federal Agency,Rudersberg,BW
ruderting.de,City,Non-Federal Agency,Ruderting,BY
rudolstadt.de,City,Non-Federal Agency,Rudolstadt,TH
rueckersdorf.de,City,Non-Federal Agency,Rückersdorf,BY
rueckersdorf.org,City,Non-Federal Agency,Rückersdorf,TH
rueckholz.de,City,Non-Federal Agency,Rückholz,BY
rueckweiler.de,City,Non-Federal Agency,Rückweiler,RP
ruedenau.de,City,Non-Federal Agency,Rüdenau,BY
ruedenhausen.de,City,Non-Federal Agency,Rüdenhausen,BY
ruedersdorf.de,City,Non-Federal Agency,Rüdersdorf,BB
ruedesheim.de,City,Non-Federal Agency,Rüdesheim am Rhein,HE
ruedesheim-nahe.de,City,Non-Federal Agency,Rüdesheim,RP
ruegland.de,City,Non-Federal Agency,Rügland,BY
ruelzheim.de,City,Non-Federal Agency,Rülzheim,RP
ruemmelsheim.de,City,Non-Federal Agency,Rümmelsheim,RP
ruemmingen.de,City,Non-Federal Agency,Rümmingen,BW
ruesselsheim.de,City,Non-Federal Agency,Rüsselsheim am Main,HE
ruessingen.com,City,Non-Federal Agency,Rüssingen,RP
ruethen.de,City,Non-Federal Agency,Rüthen,NW
rugendorf.de,City,Non-Federal Agency,Rugendorf,BY
ruhla.de,City,Non-Federal Agency,Ruhla,TH
ruhmannsfelden.de,City,Non-Federal Agency,Ruhmannsfelden,BY
ruhmannsfelden.eu,City,Non-Federal Agency,Ruhmannsfelden,BY
ruhpolding-rathaus.de,City,Non-Federal Agency,Ruhpolding,BY
ruhstorf.de,City,Non-Federal Agency,Ruhstorf an der Rott,BY
rumbach-pfalz.de,City,Non-Federal Agency,Rumbach,RP
runding.de,City,Non-Federal Agency,Runding,BY
runkel-lahn.de,City,Non-Federal Agency,Runkel,HE
ruppertsberg.de,City,Non-Federal Agency,Ruppertsberg,RP
ruppertsecken.de,City,Non-Federal Agency,Ruppertsecken,RP
ruppertshofen.de,City,Non-Federal Agency,Ruppertshofen,BW
ruppertsweiler.de,City,Non-Federal Agency,Ruppertsweiler,RP
ruppichteroth.de,City,Non-Federal Agency,Ruppichteroth,NW
ruschberg.de,City,Non-Federal Agency,Ruschberg,RP
rust.de,City,Non-Federal Agency,Rust,BW
rutesheim.de,City,Non-Federal Agency,Rutesheim,BW
ruthweiler.de,City,Non-Federal Agency,Ruthweiler,RP
ruwer.de,City,Non-Federal Agency,Sommerau,RP
saalburg-ebersdorf.de,City,Non-Federal Agency,Saalburg-Ebersdorf,TH
saal-donau.de,City,Non-Federal Agency,Saal an der Donau,BY
saaldorf-surheim.de,City,Non-Federal Agency,Saaldorf-Surheim,BY
saaleplatte.info,City,Non-Federal Agency,Saaleplatte,TH
saalfeld.de,City,Non-Federal Agency,Saalfeld/Saale,TH
saalfelder-hoehe.de,City,Non-Federal Agency,Saalfelder Höhe,TH
saal-saale.de,City,Non-Federal Agency,Saal an der Saale,BY
saalstadt.de,City,Non-Federal Agency,Saalstadt,RP
saarbruecken.de,City,Non-Federal Agency,Saarbrücken,SL
saarburg.de,City,Non-Federal Agency,Saarburg,RP
saarlouis.de,City,Non-Federal Agency,Saarlouis,SL
saarwellingen.de,City,Non-Federal Agency,Saarwellingen,SL
sachsen-b-ansbach.de,City,Non-Federal Agency,Sachsen bei Ansbach,BY
sachsenbrunn.de,City,Non-Federal Agency,Sachsenbrunn,TH
sachsenhagen.de,City,Non-Federal Agency,Auhagen,NI
sachsenhausen-in-thueringen.de,City,Non-Federal Agency,Sachsenhausen,TH
sachsenheim.de,City,Non-Federal Agency,Sachsenheim,BW
sachsenkam.de,City,Non-Federal Agency,Sachsenkam,BY
saerbeck.de,City,Non-Federal Agency,Saerbeck,NW
saffig.de,City,Non-Federal Agency,Saffig,RP
sailauf.de,City,Non-Federal Agency,Sailauf,BY
salach.de,City,Non-Federal Agency,Salach,BW
salching.de,City,Non-Federal Agency,Salching,BY
saldenburg.de,City,Non-Federal Agency,Saldenburg,BY
salem-baden.de,City,Non-Federal Agency,Salem,BW
salem-dargow.de,City,Non-Federal Agency,Salem,SH
salgen.de,City,Non-Federal Agency,Salgen,BY
sallgast.de,City,Non-Federal Agency,Sallgast,BB
salmtal.de,City,Non-Federal Agency,Salmtal,RP
salzbergen.de,City,Non-Federal Agency,Salzbergen,NI
salz.de,City,Non-Federal Agency,Salz,BY
salzgitter.de,City,Non-Federal Agency,Salzgitter,NI
salzhausen.de,City,Non-Federal Agency,Toppenstedt,NI
salzhemmendorf.de,City,Non-Federal Agency,Salzhemmendorf,NI
salzkotten.de,City,Non-Federal Agency,Salzkotten,NW
salzwedel.de,City,Non-Federal Agency,Salzwedel,ST
salzweg.de,City,Non-Federal Agency,Salzweg,BY
samerberg.de,City,Non-Federal Agency,Samerberg,BY
samtgemeinde-asse.de,City,Non-Federal Agency,Wittmar,NI
samtgemeinde-aue.de,City,Non-Federal Agency,Wrestedt,NI
samtgemeinde-bardowick.de,City,Non-Federal Agency,Vögelsen,NI
samtgemeinde-brome.de,City,Non-Federal Agency,Tülau,NI
samtgemeinde-esens.de,City,Non-Federal Agency,Dunum,NI
samtgemeinde-gieboldehausen.de,City,Non-Federal Agency,Rüdershausen,NI
samtgemeinde-grasleben.de,City,Non-Federal Agency,Grasleben,NI
samtgemeindeheeseberg.de,City,Non-Federal Agency,Twieflingen,NI
samtgemeinde-holtriem.de,City,Non-Federal Agency,Ochtersum,NI
samtgemeinde-ilmenau.de,City,Non-Federal Agency,Melbeck,NI
samtgemeinde-nord-elm.de,City,Non-Federal Agency,Süpplingenburg,NI
samtgemeinde-oderwald.de,City,Non-Federal Agency,Flöthe,NI
samtgemeinde-rosche.de,City,Non-Federal Agency,Stoetze,NI
samtgemeinde-sibbesse.de,City,Non-Federal Agency,Adenstedt,NI
sand-am-main.de,City,Non-Federal Agency,Sand am Main,BY
sandau.de,City,Non-Federal Agency,Sandau,ST
sandberg-rhoen.de,City,Non-Federal Agency,Sandberg,BY
sande.de,City,Non-Federal Agency,Sande,NI
sandersdorf-brehna.de,City,Non-Federal Agency,Sandersdorf-Brehna,ST
sandesneben.de,City,Non-Federal Agency,Sandesneben,SH
sandhausen.de,City,Non-Federal Agency,Sandhausen,BW
sangerhausen.de,City,Non-Federal Agency,Sangerhausen,ST
sanitz.de,City,Non-Federal Agency,Sanitz,MV
sankt-augustin.de,City,Non-Federal Agency,Sankt Augustin,NW
sankt-egidien.de,City,Non-Federal Agency,St. Egidien,SN
sankt-englmar.de,City,Non-Federal Agency,Sankt Englmar,BY
sankt-goarshausen.de,City,Non-Federal Agency,Sankt Goarshausen,RP
sanktingbert.de,City,Non-Federal Agency,St. Ingbert,SL
sankt-kilian.de,City,Non-Federal Agency,St. Kilian,TH
sankt-maergen.de,City,Non-Federal Agency,St. Märgen,BW
sankt-martin.de,City,Non-Federal Agency,Sankt Martin,RP
sankt-oswald-riedlhuette.de,City,Non-Federal Agency,Sankt Oswald-Riedlhütte,BY
sankt-peter-ording.de,City,Non-Federal Agency,Sankt Peter-Ording,SH
sankt-wendel.de,City,Non-Federal Agency,St. Wendel,SL
sargenroth.de,City,Non-Federal Agency,Sargenroth,RP
sarlhuseninfo.de,City,Non-Federal Agency,Sarlhusen,SH
sarmersbach.de,City,Non-Federal Agency,Sarmersbach,RP
sarstedt.de,City,Non-Federal Agency,Sarstedt,NI
sasbach-am-kaiserstuhl.de,City,Non-Federal Agency,Sasbach am Kaiserstuhl,BW
sasbach-ortenau.de,City,Non-Federal Agency,Sasbach,BW
sassenberg.de,City,Non-Federal Agency,Sassenberg,NW
sassenburg.de,City,Non-Federal Agency,Sassenburg,NI
sassen-eifel.de,City,Non-Federal Agency,Sassen,RP
sassnitz.de,City,Non-Federal Agency,Sassnitz,MV
saterland.de,City,Non-Federal Agency,Saterland,NI
satow.de,City,Non-Federal Agency,Satow,MV
satteldorf.de,City,Non-Federal Agency,Satteldorf,BW
sauensiek.de,City,Non-Federal Agency,Sauensiek,NI
sauerlach.de,City,Non-Federal Agency,Sauerlach,BY
sauldorf.de,City,Non-Federal Agency,Sauldorf,BW
saulheim.de,City,Non-Federal Agency,Saulheim,RP
saxler-eifel.de,City,Non-Federal Agency,Saxler,RP
sayda.de,City,Non-Federal Agency,Sayda,SN
schaafheim.de,City,Non-Federal Agency,Schaafheim,HE
schacht-audorf.de,City,Non-Federal Agency,Schacht-Audorf,SH
schackendorf.de,City,Non-Federal Agency,Schackendorf,SH
schaeftlarn.de,City,Non-Federal Agency,Schäftlarn,BY
schafstedt.de,City,Non-Federal Agency,Schafstedt,SH
schalkau.de,City,Non-Federal Agency,Schalkau,TH
schalkenmehren.de,City,Non-Federal Agency,Schalkenmehren,RP
schalkholz.de,City,Non-Federal Agency,Schalkholz,SH
schalksmuehle.de,City,Non-Federal Agency,Schalksmühle,NW
schallbach.de,City,Non-Federal Agency,Schallbach,BW
schallstadt.de,City,Non-Federal Agency,Schallstadt,BW
schallstadt.eu,City,Non-Federal Agency,Schallstadt,BW
schankweiler-eifel.de,City,Non-Federal Agency,Schankweiler,RP
schapen.de,City,Non-Federal Agency,Schapen,NI
scharnebeck.de,City,Non-Federal Agency,Brietlingen,NI
schashagen.de,City,Non-Federal Agency,Schashagen,SH
schauenstein.de,City,Non-Federal Agency,Schauenstein,BY
schaufling.de,City,Non-Federal Agency,Schaufling,BY
schauren.de,City,Non-Federal Agency,Schauren,RP
schechen.de,City,Non-Federal Agency,Schechen,BY
schechingen.de,City,Non-Federal Agency,Schechingen,BW
scheden.de,City,Non-Federal Agency,Scheden,NI
scheessel.de,City,Non-Federal Agency,Scheeßel,NI
schefflenz.de,City,Non-Federal Agency,Schefflenz,BW
scheibenberg.de,City,Non-Federal Agency,Scheibenberg,SN
scheibenhardt.de,City,Non-Federal Agency,Scheibenhardt,RP
scheinfeld.de,City,Non-Federal Agency,Scheinfeld,BY
schelklingen.de,City,Non-Federal Agency,Schelklingen,BW
schellerten.de,City,Non-Federal Agency,Schellerten,NI
schellweiler.de,City,Non-Federal Agency,Schellweiler,RP
schemmerhofen.de,City,Non-Federal Agency,Schemmerhofen,BW
schenefeld.de,City,Non-Federal Agency,Schenefeld,SH
schenkendoebern.de,City,Non-Federal Agency,Schenkendöbern,BB
schenkenzell.de,City,Non-Federal Agency,Schenkenzell,BW
schenklengsfeld.de,City,Non-Federal Agency,Schenklengsfeld,HE
schermbeck.de,City,Non-Federal Agency,Schermbeck,NW
schernfeld.de,City,Non-Federal Agency,Schernfeld,BY
scherstetten.de,City,Non-Federal Agency,Scherstetten,BY
schesslitz.de,City,Non-Federal Agency,Scheßlitz,BY
scheyern.de,City,Non-Federal Agency,Scheyern,BY
schieder-schwalenberg.de,City,Non-Federal Agency,Schieder-Schwalenberg,NW
schierensee.de,City,Non-Federal Agency,Schierensee,SH
schierling.de,City,Non-Federal Agency,Schierling,BY
schiffdorf.de,City,Non-Federal Agency,Schiffdorf,NI
schifferstadt.de,City,Non-Federal Agency,Schifferstadt,RP
schiffweiler.de,City,Non-Federal Agency,Schiffweiler,SL
schillerstadt-marbach.de,City,Non-Federal Agency,Marbach am Neckar,BW
schillingen.de,City,Non-Federal Agency,Schillingen,RP
schillingsfuerst.de,City,Non-Federal Agency,Schillingsfürst,BY
schiltach.de,City,Non-Federal Agency,Schiltach,BW
schiltberg.de,City,Non-Federal Agency,Schiltberg,BY
schimberg-online.de,City,Non-Federal Agency,Schimberg,TH
schirmitz.de,City,Non-Federal Agency,Schirmitz,BY
schkeuditz.de,City,Non-Federal Agency,Schkeuditz,SN
schkoelen.de,City,Non-Federal Agency,Schkölen,TH
schlagsdorf.de,City,Non-Federal Agency,Schlagsdorf,MV
schlaitdorf.de,City,Non-Federal Agency,Schlaitdorf,BW
schlammersdorf.de,City,Non-Federal Agency,Schlammersdorf,BY
schlangenbad.de,City,Non-Federal Agency,Schlangenbad,HE
schlangen-online.de,City,Non-Federal Agency,Schlangen,NW
schlat.de,City,Non-Federal Agency,Schlat,BW
schleching.de,City,Non-Federal Agency,Schleching,BY
schlehdorf.de,City,Non-Federal Agency,Schlehdorf,BY
schleiden.de,City,Non-Federal Agency,Schleiden,NW
schleife-slepo.de,City,Non-Federal Agency,Schleife,SN
schleiz.de,City,Non-Federal Agency,Schleiz,TH
schlepzig.de,City,Non-Federal Agency,Schlepzig,BB
schlesen.com,City,Non-Federal Agency,Schlesen,SH
schleswig.de,City,Non-Federal Agency,Schleswig,SH
schlettau-im-erzgebirge.de,City,Non-Federal Agency,Schlettau,SN
schleusegrund.de,City,Non-Federal Agency,Schleusegrund,TH
schleusingen.de,City,Non-Federal Agency,Schleusingen,TH
schlieben.com,City,Non-Federal Agency,Schlieben,BB
schliengen.de,City,Non-Federal Agency,Schliengen,BW
schlierbach.de,City,Non-Federal Agency,Schlierbach,BW
schlier.de,City,Non-Federal Agency,Schlier,BW
schlierschied.de,City,Non-Federal Agency,Schlierschied,RP
schliersee.de,City,Non-Federal Agency,Schliersee,BY
schlitz.de,City,Non-Federal Agency,Schlitz,HE
schloeben.de,City,Non-Federal Agency,Schlöben,TH
schlossboeckelheim.de,City,Non-Federal Agency,Schloßböckelheim,RP
